8,dark man in a white and green feathered mask with green jewelry and pants .
9,man in a costume participates in a parade .
9,man in a green and silver Mardi Gras costume in a parade .
6,man is wearing a mask , green beads and green pants .
8,dresses up in Hawaiian garb at a local parade .
4,man with no shirt is standing in a parade wearing a plastic flower necklace .
4,man without shirt but wearing a flower necklace is holding a flag pole
4,shirtless man wearing bracelets and a garland , carrying a pole .
1,young topless man carries a Brazilian flag whilst wearing a colorful bracelet on his arm and flowers around his neck
3,young man with the colorful flowered lei and colorful bracelets is holding a flag .
8,man is shirtless and is covered in red marks .
5,man with several red marks on his body is holding a flag while people in the background are cheering
8,shirtless man covered in red lipstick kisses waving a blue flag .
0,shirtless man waaves a flag .
0,shirtless man with red paint on his torso holding a stick .
9,naked woman with pink hair and tattoos is standing in a crowd in front of a cloth barrier .
0,person with pink hair and tattoos on their upper and lower back .
0,topless woman with bright red hair watches a gay pride parade .
0,woman with pink hair an tattoos stands near a rainbow banner .
0,woman is wearing black shorts at a parade .
2,dog gets sprayed by a hose .
2,dog is being sprayed with water .
3,dog jumping through the air getting hit by water .
0,animal is hosed down by a brick wall .
2,dog sprayed by off screen person with hose .
4,man and a woman are sitting at a small metal table .
1,man and a woman sitting on each side of a small metal table .
0,older people drinking coffee outside .
0,older people sit at an outdoor cafe table .
4,people sit at a table outside against a wall and make faces .
3,boy wearing a red shirt jumps off the blue slide .
9,little boy in a red t-shirt jumps off of a blue slide at a playground .
4,young boy wearing a red shirt is jumping off of a blue slide at a park .
4,blonde boy is wearing a red shirt and jumping off of a blue slide .
4,is a kid jumping off a blue slide .
8,long-haired woman with sunglasses is dancing with two other people in a parade .
8,woman in a blue shirt and sunglasses dancing .
8,woman in a white skirt and tank top is flailing about with others nearby .
5,girl in the green top and sunglasses is performing in a parade .
8,in a blue shirt and sunglasses dancing .
5,man in a uniform smiling and waving at the camera .
4,man in a uniform waves while holding a banner during an event .
8,man in uniform waves and smiles at camera
0,police officer waves at a street fair .
6,man in a black uniform and hat , holding part of a banner , is waving .
3,dressed people walk down the center of the road , with onlookers behind a barricade .
6,are dressed in purple , blue , green , yellow , orange and red costumes for a parade .
6,people in bright mono-color costumes , each a different color , are walking down a street .
8,people walking in a parade wearing brightly colored outfits .
6,women dressed in purple , blue , green , orange , and red , are waving to the crowd along the parade route .
0,boy is blowing bubble underwater .
0,boy is swimming underwater and bubbles are coming out of his mouth .
0,child holds his breath underwater .
3,young boy diving through the water with his eyes open .
8,young boy is underwater in a swimming pool .
0,men with leather vests are smiling .
5,guy in the black and yellow vest has a black hat on .
8,guys in leather , standing in a crowd .
0,guys with nipple piercings are smiling .
8,smiling men dressed in provocative leather outfits walk in a parade .
4,woman is holding out a peace sign during a parade .
4,woman wearing a red scarf raises her hand as she walks in a parade .
8,in orange shirts marching down street with Unified In Pride sign
9,woman in the red shirt is holding up a peace sign with her fingers with a red banner behind her .
0,woman is flashing a peace sign .
9,blond girl in a green dress and elaborate gold necklace stands in front of a few women and a man .
7,few people with a girl standing up in the center wearing a green dress
7,girl is wear a green dress .
0,girl wearing green dress standing
8,in green dress being observed
0,boy wearing plaid shorts jumping over a big water fountain .
8,man in plaid shorts is jumping over a fountain .
0,man is jumping over a water fountain .
0,man jumps near a water fountain .
0,person wearing flannel shorts is jumping over a fountain .
9,girl in a purple top holds a toddler between herself and another girl on the grass in front of a bush .
3,children sit on the grass .
5,little children are sitting in the grass .
3,little girls are sitting on the grass .
3,young girls are sitting on the lawn
4,boy tries to catch a ball while jumping into a pool .
4,male dives for a ball that 's flying over a pool .
0,male jumping into a swimming pool .
3,man dives into a swimming pool at the hotel .
3,man is leaping off of the pool deck to catch a football .
0,asian girl is running outside .
0,Asian woman is running on a rocky path .
0,woman runs on a chalk white path .
3,woman runs on the beach .
2,woman with long black hair and a white shirt is running up the sand and tall weeds .
4,woman is climbing a rocky hill overshadowed by a partly cloudy sky .
0,woman nears a cliff 's edge .
0,woman walks across a large rock .
8,in black sports bra and shorts standing on an rocky elevation .
3,walking on the rocks .
1,man doing a rollskating trick on a ramp
3,man grinding the lip of a pool on his Rollerblades .
3,man wearing green glasses crouches near the camera .
0,man with green glasses does a trick on his skateboard .
3,rollerblader pauses at the top of a skate ramp .
8,female runner in a race
0,woman athlete wearing orange and black is running whilst carrying an orange beverage bottle .
8,woman in an orange top and black shorts is running .
4,woman is running a race carrying a plastic bottle .
0,woman jogger .
8,bmx biker is in midair attempting a trick .
1,boy does a trick on a bike in the woods .
5,person is in the air with a trick bike .
4,person riding a bike , doing a very high jump .
5,young man is performing a bicycle trick high in the air .
3,man jumps off of a dock and into the water .
0,person jumping off a dock into water .
3,jumping into the water .
3,boy jumps into the water off of a dock .
4,person wearing shorts and a shirt is jumping off a dock , into the water .
4,cop is standing next to a person dressed like a clown .
5,female police officer stands next to a woman dressed as the Joker in Batman .
4,man with face makeup and a red piece of fabric hanging from her mouth is being escorted by a police officer .
0,policewoman standing next to a person wearing bright red glasses .
6,, with person streaked with colors and with red cloth in mouth .
3,couple enjoying the high plains with their dogs .
0,man is taking a photo of another man and his two dogs on some grassy hills
3,training on the mountain
5,man wearing the white shirt takes a picture of the man in the blue shirt with the two dogs .
0,men take a hike with two dogs .
0,hikers crossing a snowy field , with mountainous terrain behind them .
0,hikers , one wearing a bikini walk on snow .
8,people are hiking in a mountainous region .
5,people in shorts hike on the snow in the mountains with a lake in the background .
0,people walks across a field of snow .
0,girl climbs an inflatable wall over water .
3,woman climbs up a floating object on the water .
0,climb on a structure near water .
8,girls are climbing on an artificial climbing wall that is floating in a lake .
8,girls climb on an iceburg climbing device that is floating in water .
0,are doing somersaults .
0,cartwheeling inside .
6,girls do cartwheels in a large , empty room with folding chairs to one side .
0,girls are doing cartwheels as other children stand around watching .
0,girls doing cartwheels , while other children look on .
5,boy is jumping on skateboard in the middle of a red bridge .
1,kid doing tricks on a skateboard on a bridge
0,skateboarder is airborne on a bridge .
0,skateboard jumps down a bridge .
5,skateboarder in the white shirt jumped into the air .
9,man in a red uniform makes a jump in a dirt bike race .
8,man participates in a bmx race .
0,BMX riders are racing around a bumpy track .
0,people go dirt bike racing .
0,people ride bicycles over a bumpy racetrack .
3,batter playing cricket missed the ball and the person behind him is catching it .
3,cricket player misses the pitch .
0,man struck out playing cricket .
6,man wearing white , including shin guards , swings the bat in a cricket game .
0,three men are playing cricket .
3,group of three dogs are walking through the snow .
5,dogs in the snow by a fence .
5,dogs next to a blue fence in the snow .
8,dogs standing in snow next to a blue fence .
2,yellow dogs and a small dog walk through snow .
0,man playing a piano
1,man plays a piano painted with an image of a woman on it .
9,man with a ponytail is playing a decorated piano in the street next to a table with a red cloth .
4,man with a ponytail plays a piano in public .
3,playing piano that has mermaid painting on the side
0,emitting heavy red colored smoke .
3,airplane is flying over the mountain trying to extinguish a fire .
3,small plane is dropping a red chemical over the mountaintops .
3,spray is being ejected by an orange and white plane flying over the hilltops .
0,red airplane flies over mountaintop dropping red substance over fire .
4,people are dragging a yellow raft into a river .
4,people are in a pond pulling a life raft .
4,people are pushing a yellow dinghy through a stream as a man is running towards them .
9,people in brown hats pull a yellow tube in a small pond surrounded by greenery .
3,people trudge through the water with their raft .
9,group of people in green shirts push a cannon in a parade .
8,in matching outfits next to a canon .
8,people dressed in like jerseys roll an old cannon during a competition .
5,men are pushing a large wooden wheel along the ground in front of an audience .
0,adults wearing uniforms wheel a contraption .
1,man does a trick on his skateboard in front of a crowd .
5,skateboarder without a shirt grabs his board in the air .
3,young man shocks the audience with his skateboard tricks .
8,with no shirt and tatoos on back airborne with skateboard in hand .
4,skateboarder performs a jump in front of a crowd of spectators .
1,girl in a white shirt is looking down at a bunch of people sitting on the ground .
3,group of people are standing and sitting around on the ground at night .
6,group of people gather outside on the pavement , some standing , some sitting .
0,of people standing and sitting outdoors .
0,adults gather near a bright light .
5,blonde woman with a red backpack in the snow .
4,lady with a headband is in the snow near a red backpack .
5,woman outside in the snow holds a container that produces steam .
5,woman with camping gear is heating something up in the snow .
8,making drinks outdoors in a snowy landscape .
2,black dog is looking through the fence .
2,brown dog runs along a fence .
2,dark brown dog is running along a fence outside .
2,large black dog runs along a fence in the grass .
2,brown greyhound dog walks on green grass and looks through a fence .
0,man talks to a boy .
0,older man is speaking to a boy while both are sitting .
0,boys talking while wearing unique outfits .
8,males in period costume are having a conversation .
0,people sitting on benches and looking at each other .
0,cyclist
0,man riding on a red bicycle .
3,man wearing a white and red helmet riding his red bike down the street .
1,man with a red helmet and numbers on his arm and leg is riding a red racing bike .
1,man with a red helmet is riding on a red bicycle .
8,group of men in period clothing are standing in front of a hut .
0,group of people dressed as pirates .
8,people are in older looking attire .
8,people in white and maroon clothes are in a wooden building .
0,seven men are gathered .
0,group of adults and children play with a parachute outdoors .
0,group of children are waving a large cloth up and down .
4,group of people holding up a bed sheet like a parachute while two people run underneath to fetch a soccer ball .
0,people raise a large sheet of fabric above their heads .
0,group of people is holding a large sheet .
8,girls playing in mud in a small pool .
0,people mud wrestling .
8,woman are mud wrestling in a kiddie pool .
8,women in a mudfight .
8,women mud-wrestle in a blue wading-pool
0,long haired drummer plays music outdoors .
0,man with long hair and tattoos plays a drum outdoors .
6,musician plays a drum while his hair covers his face , and tattoos dot his arms .
0,tatooed person shakes their hair and beats a drum .
3,drummer beats the drums at an outdoor concert .
5,lady walking her dog through an obstacle course , while other people are in the background .
2,small tan and white dog and trainer running an obstacle course
2,woman is guiding a brown dog around an obstacle course
4,woman with a hat is leading a small dog through an obstacle course .
2,woman is leading a dog through an obstacle course .
9,black soccer male soccer player in a purple uniform with a soccer ball on his head , and a white male soccer player in a white uniform behind him .
5,man in purple bumps the soccer ball with his head while a man in white battles with him .
5,man on the purple team heading the ball in a game against the white team
0,guys colliding while playing soccer
0,guys playing ball and making faces .
0,dogs holding opposite ends of a toy with their mouths swimming .
5,grey dogs are carrying a stick in the water .
4,grey dogs swimming in a lake to retrieve a white toy .
8,identical brown dogs side by side holding something white in both their mouths .
0,similar brown dogs share holding a white toy while swimming .
2,leaps high for yellow ball as another dog waits below on grass .
6,two dogs are outside , with one on the ground and one jumping in the air to get a ball .
2,dog play with ball while one makes a big jump
4,dogs play with a ball in a field .
8,dogs play with tennis ball in field .
4,bicyclist wearing a helment riding down a steep ramp
0,bike rider catches air near a ramp .
8,BMX rider in midair .
4,man wearing a green shirt is jumping his bicycle off a ramp .
8,in green shirt doing trick on wooden ramp
0,man wearing inline skates is skating down a cement wall
0,rollerblader is sliding down a railing .
4,skater slides down a wall beside a long staircase .
1,teenage boy is riding a skateboard on the stone handrail of a flight of outdoor steps .
3,in-line skater slides down the wall .
0,boy holding a rope .
8,boy in a plaid shirt plays with string .
4,boy wearing a green checked shirt is standing by a tree with a piece of rope .
5,boy with rope in the woods .
3,boy under the tree holding a rope .
9,boy is sitting in a car seat in the backseat of a car .
8,boy making a face while sitting in his car seat
4,boy sitting in a car making a surprised face
4,young boy is buckled into a car seat making a silly face .
4,young boy with a silly face is buckled in a car seat .
8,line of women dressed in colorful gowns standing on a round stage .
8,women wearing bright dresses are in a competition .
8,young women in tropical clothing stand on a stage .
8,line up on state in festive dresses in front of an audience .
8,women in dresses standing on a stage
0,man playing a white guitar and singing as well
0,man plays his white guitar .
8,tattooed man in black playing a white guitar and singing .
0,singing and playing a guitar .
0,guitarist is performing .
0,fighting on karate competition .
8,girls are kicking each other in martial arts uniforms .
0,people are performing karate at a tournament .
0,woman are doing karate .
8,women in their karate uniforms kick at one another .
4,bicycle rider flies over a hill while a competitor is not far behind .
0,dirt bike racer jumping off a hill with another racer not far behind .
0,motocross rider is slightly airborne on a competition circuit jump .
1,person is riding a dirt bike in a race on a dirt track .
4,rider jumps over a hill of a racetrack .
3,fluffy little dog running through the snow
5,ash colored dog is walking forward in the snow .
3,small dog walking through the snow
3,small tan dog runs through the snow .
2,tan dog is walking through snow .
8,man in shorts skis down a hill .
8,man in summer clothing skiing on thin snow .
3,skier is skiing down the snow wearing a white shirt and black shorts .
8,in summer clothing racing down a snowy hill .
0,are competing .
9,blonde toddler in a white shirt and green pants standing at a wooden fence .
0,blond little boy is standing by a fence .
8,blond toddler in green trousers peeks through a fence .
8,toddler in green shorts is standing by a wooden fence .
0,toddler walks along a fence .
3,on the left with his mouth open while the man on the right is raising his hand
0,man wearing a blue shirt and headphones around his neck raises his arm .
0,snowflake sign , man sits while another stands wearing badge and headphones .
5,man in the blue shirt wearing headphones around his neck is sitting next to the man who is working at a computer .
0,men playing on a computer
9,bald man in a black wetsuit flips leaps in the air on a surfboard , holds on to a waterskiing handle
1,man doing a trick on a wakeboard
9,person waterskiing in a river with a large wall in the background .
3,wakeboarder soars through the air .
0,performing water sports acrobatics while being pulled by a boat .
0,bald man climbing rocks .
0,bald , shirtless man rock climbing .
0,man climbing up a rocky cliff
0,man with no shirt on is rock climbing .
0,rock climber scales a mountain .
9,boy with his mouth wide open dressed in a yellow life jacket and goggles in water with a man next to him .
3,father and child enjoy the water .
3,man and child wearing a yellow life vest look up from the water .
4,open mouthed child in goggles and a yellow life vest poses with a smiling man .
8,and boy wearing life jacket in water posing for a picture
3,bike rider jumps through the air while being filmed .
3,guy on a bike jumps high into the air while another person takes his picture
9,man is taking a picture of a bicyclist performing a trick in the air .
1,man on a BMX bike catches massive air while someone is taking a picture
0,cyclist jumps over camera at sunset as shadowed photographer films .
0,bird has its wings spread very wide and is standing on rocks .
0,bird takes off , surrounded by large rocks
3,grey bird flies over the water by some rocks .
8,large duck in flight over a rocky stream .
0,seabird is flying over rocks .
0,bird with a long orange bill drinks water .
3,egret stretches his neck to eat things out of the still water .
5,white crane looks for food in the water .
8,white bird stands in water near tall reeds .
8,white crane is searching for food in a pond .
8,boy is posing with a metal ladle in each hand .
9,boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand .
8,man in orange holds soup ladles and makes a funny face .
9,young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression .
8,young man in an orange shirt brandishes two ladles .
0,children carry flowers as they walk along a grassy track .
0,children hold hands and flowers .
8,children in jackets walking down a dirt road carrying flowers .
0,children walk along a path holding purple flowers .
7,girl walk town a dirt road , holding flowers .
1,boy and a girl are standing on the edge of a lake at sunset .
0,children are walking by a pond
0,figures are walking by a pond .
4,people are silhouetted against a lake reflecting a painted sky .
0,people silhouetted against a lake at sunset .
5,boat floats in the water .
9,boat with a red and white sail in a body of water in the back of this scene .
9,ship with a red and white sail is in a body of water .
8,sails in rough water .
0,boat with striped sail , sailing between two land masses .
0,group of people pulling on a rope
0,girls tug a rope .
5,people are mountain climbing and the lady in front has long hair .
1,people are pulling a rope on a hillside .
0,women on one side of a tug-of-war
4,child in an orange t-shirt is riding a green bike beside a pathway .
8,child in red is riding a bicycle .
0,child wearing helmet is riding baby bicycle by side of walk path .
7,little girl is riding her bike on a dirt trail .
9,young child is riding a bike in the dirt along a brick walkway in a park .
0,girl runs through an obstacle course outside as some boys watch .
0,group of children on a sidewalk by two clear pitchers .
1,boys and a girl on a sidewalk and grass .
0,girl is playing while four boys look on .
5,girl runs in the grass while others watch .
1,boy wearing a white shirt and pink shoelaces jumping on a railing
3,man jumps of the handrail of an outdoor staircase .
0,person on a skateboard .
3,skateboarder is balancing on the rail of stairs .
0,teenage boy jumps off a rail .
1,blond hair ladies are sitting on a park bench near a body of water .
0,woman sit on a park bench .
0,women are sitting on a park bench
3,women sitting on a bench by the water .
1,women sitting on a wood bench along a waterfront edge .
8,big sister in pink is giving her little sister a piggy back ride .
7,Asian girl is riding piggy back on another girl as they pass some red tape .
0,child carries another child on her back .
7,little girl standing with another little girl piggybacking on her back look at an object .
4,girls in pink shirts looking at a fountain from behind a red velvet rope .
1,boy performs a stunt on a BMX bike .
1,man does a bicycle trick on a concrete obstacle .
0,man doing tricks on a bmx bike
5,extreme bicyclist is performing a jump with his bicycle and rotating the bicycle while he is in the air .
4,doing a trick bike move in a skatepark .
0,boy sticks an aligator puppet out of a camper van window .
3,boys looking out the window of an RV .
4,boys peer out the window of a RV while one holds a stuffed toy .
3,children peek out the window of an RV with a pet snake .
3,young boys lean out the window of a white RV with their stuffed toy snake .
9,man and a woman sit back to back on a bench in front of a building with a colorful painted door .
1,man and a woman sit back-to-back on a bench outside a storefront .
0,man and woman sitting back-to-back outside a building .
5,man and woman sitting back to back outside in the sun .
1,people are sitting on a bench outside of a decorative building .
0,couple and their baby feed pigeons at a park .
0,family sits at a park while birds fly around .
0,large flock of pigeons is swarming at a man .
4,man and a woman and a young child surrounded by various birds .
0,man sitting on a park bench watching pigeons .
2,black and brown dog runs along the sand , avoiding an oncoming wave .
3,dog is running parallel with the ocean waves .
5,dog running in the surf .
3,dog runs on the shore .
3,dog runs next to the crashing waves of the ocean .
8,racing , an orange cone in front .
0,race their bikes on a road .
0,bicyclists race around a curve .
0,bicyclists turn on a curve .
3,people on bikes racing through the orange cones .
0,man riding a snow machine topples over .
0,person on a snowmobile .
4,person rides a snowmobile over the snow and does a stunt .
5,riding snowmobile with front end up in the air .
4,riding a snowmobile pops a wheelie .
1,balding man wearing blue is riding a unicycle on a paved road .
1,man in a blue shirt rides a unicycle on the street .
4,man riding a unicycle down a paved road
4,man wearing a blue checkered shirt rides a unicycle in the street .
4,man wearing a long sleeved blue shirt and jeans is riding a unicycle down a street .
3,shirtless boy throwing something with the sunlight low on the water
4,young boy in a swimsuit throws a rock into the water .
5,young man throws something in the water .
3,throwing something into the ocean .
3,man is making a throwing motion , while standing on the shore .
9,lady and her large brown and black dog out for a run in a grassy place
2,woman and her black and brown dog running through a field in the woods
9,woman in a white shirt is running with a dog in the grass .
9,woman is running with a dog in a grassy field with trees in the background .
2,woman running through a grassy area with a brown and black dog .
5,man with a Mohawk with his arms in the air .
0,man with multicolored hair wearing a weird outfit
9,person in a kilt and a sports jersey and a Mohawk is in a store .
5,rocker buys computer ink in the big-box store .
5,man with the eccentric clothing and hair poses in a store .
5,group of children in the ride called " Frog Hopper " .
3,group of children on the " Frog Hopper " ride at a fair .
3,children on a white-metal midair ride called the frog hopper .
3,little kids are on a ride called the Frog Hopper .
0,kids are on an amusement park ride .
1,bicyclist wearing a helmet jumping a trick on his back tire
1,guy on his bike doing a truck on a rocky beach .
1,man is performing a trick on a bicycle at a rocky beach .
1,man on a white bike doing tricks on rocky ground .
1,man pops a wheelie on a bike on a rocky beach .
8,man skateboarding at a skateboarding park which is covered in graffiti .
5,person in the air while skateboarding , in front of a wall of graffiti .
0,skateboarder jumping on a graffiti-covered ramp .
1,on a skateboard in midair at a skate park
3,skateboarder jumps over the ramp .
0,empty seat at a Mexican themed restaurant .
0,red colored diner features dark red chairs .
8,Mexican restaurant , empty chair in foreground .
8,people sit in a Mexican restaurant .
8,are sitting in a cheery Mexican restaurant .
4,walking through a garden in a large city .
4,walking through a garden in the middle of a city .
8,people are walking in a park with flowers .
9,people on a walk down a cement path beside a field of wildflowers with skyscrapers in the background .
5,people walking in a park right outside of the city .
5,girl in a pink coat plays in the leaves .
5,girl in a pink coat throws leaves in the air .
5,little girl in a pink jacket throwing some leafs up in the air .
9,little girl in a pink jacket throws leaves over her head in front of a fence .
7,young girl in a pink coat throwing leaves into the air .
7,girl in pink and yellow on a pink and orange surfboard cuts through the wave .
3,surfer rides the wave .
1,woman in a yellow shirt surfs on a pink surfboard .
1,woman on a surfboard rides a wave
7,girl catches a wave on her pink surfboard .
8,sitting on bench in front of a water fountain .
0,old men are sitting on a bench .
1,men are sitting on a bench looking at a water fountain
1,men sit on a bench in front of a three tier fountain .
1,people sit on a park bench looking at a fountain .
1,boy is outside jumping over a flower bush on a skateboard .
8,skateboarder in black clothes jumps over a bench .
4,skateboarder is performing a jump from a wooden bench .
0,youth with brown hair is doing an ollie over a bench with his skateboard .
5,in the air by a bench with advertisement
6,dock over water with a palm tree at the end and five boats , during twilight .
1,man stands on a dock near several boats , while 2 other men are on one of the boats .
4,docked at a pier which has three men and a lone palm tree .
0,parked at a marina at sunset .
3,are three people on the dock by the boats .
2,black and white dog is going through an obstacle course .
2,black and white dog jumps over a bar .
2,black dog leaping over a hurdle .
0,border collie jumping over a hurdle .
2,and white dog jumping over a blue obstacle
8,guy in a red jacket is snowboarding in midair .
5,man is snowboarding down a railing in the snow .
4,man skiing down a hill and over a red obstacle .
3,person snowboarding leaps over an obstacle to continue down the hill .
1,snowboarder jumps over a ramp on a mountain course .
0,man playing bagpipes .
3,man plays the bagpipes .
4,man wearing a coat and a plaid green skirt is playing a bagpipe .
3,man wearing a kilt is playing the bagpipes .
3,older man playing wearing a quilt the bagpipes outside .
2,black dog is jumping out of water .
5,black dog jumping in water in the woods .
2,black dog leaps from the water near a wooded shoreline
8,dog playing in water .
3,jumping up from the pond .
4,young boy wearing a red shirt runs along a gravel road .
1,young boy with a dinosaur shirt on runs at a playground .
1,boy wearing a red top is running on a gravel path .
3,little boy runs across the gravel .
6,boy , wearing a red shirt and blue shorts , is running .
5,baby boy cries while sitting in the grass at the park .
5,boy cries in the grass .
3,little boy crying on the grass
5,little boy in shorts and sandals is sitting in the grass .
3,little boy wearing a hat and sandals sits on the grass .
0,bike rider flipping over a black ramp .
5,cyclist does a flip in the air .
4,man performs motorbike tricks off a ramp in a stadium .
1,person rides a jump high into the air and upside down on a bicycle .
8,upside down in midair during a daring stunt-leap
4,boy is making a huge splash in a paddling pool .
0,little boy is going down a blue and red slip and slide .
1,little boy landing with a splash on a very wet slip & slide .
0,young boy sliding down a water slide toy .
0,boy getting soaked playing an outdoor water game .
9,girl in a pink dress in midair over a large yellow object .
7,girl in a pink shirt has jumped into the air .
0,girl is jumping .
7,young girl jumping through the air on a playground .
7,young girl wearing a pink dress jumps through the air over playground equipment .
5,children and a black dog are playing out in the snow .
9,children and a dog play in the snow with a woods behind them .
2,children and a dog running around in snow .
5,children and their dog play in the snow .
5,kids and a dog play in the snow .
2,black dog jumping into a lake .
2,black dog with a red collar is jumping in the water .
2,black dog with a red collar is jumping out of the water .
8,dog with red collar splashing in water
2,black dog with a red collar is jumping through the water .
8,boy holds a green apple in his mouth .
8,boy wearing a life jacket has an apple in his mouth .
8,child is holding an apple in his mouth
4,young child in a life jacket eats a green apple .
4,with a green apple in his mouth is wearing a red life jacket
3,players struggling for control of the ball .
3,red team player breaks through two black team players , to hit the ball
0,play field hockey .
3,play some type of sport on the field with what looks like hockey sticks .
5,guys are going for the ball in a field hockey game .
8,person in a hoodie and red cap holding pizza and root beer advertisements .
0,woman holding signs advertising food
4,woman in a pink hooded sweatshirt carrying advertisement signs down a sidewalk .
0,woman wearing a pink sweatshirt walks carrying signs .
3,lady solicits her restaurants 's products on the street .
2,black dog jumping into some water to catch a red and blue Frisbee
5,black dog jumps into the water to get a Frisbee while a boat sits in the back .
3,dog is jumping into the water
2,black dog is wearing a red collar and is jumping into the water after a Frisbee .
4,black dog jumps above the water towards a Frisbee floating near a boat .
9,family of two young boys and a woman and man pose in front of a scenic background .
6,woman , man , and two children .
1,posing for a picture on top of some rocks by a lake .
5,adults and two boys posing with mountains and a lake in the background
0,adults and two children pose on a mountaintop .
2,brown dog is walking on a wooded path with white flowers .
4,corgi is walking down a path in a forest .
2,dog is running through a very wooded area with large white flowers .
2,dog is walking through an area of heavy foliage along a dirt path .
3,dog runs across the path .
5,female in a black bikini splashes in the water .
5,girl in the water soaking up the sun .
0,girl is being splashed by an ocean wave .
5,woman is sitting in the water .
5,woman splashes in water , with others in the background .
4,girl stands up with a glass of beer to make a toast at a couple 's wedding .
9,lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit .
0,newlywed couple speak with guests at their wedding .
8,people sit at a table in formal clothing .
0,bride and groom are getting served a drink at their wedding reception .
2,black and white dog is swimming in a lake .
2,black and white dog is swimming in a large green lake .
8,dog swimming in a pond .
2,dog treads through dark green water .
2,black and white dog is swimming in the river .
8,bunch of people in camo pants run .
0,group of men and woman wearing army pants and a white shirt are running .
8,group of men in camouflage pants and white t-shirts are running in a drill yard .
8,group of people in army pants running .
3,group of people wearing army clothes run together down the street .
2,brown and white dog jumping over blue and white poles
2,brown and white dog jumps over a dog hurdle .
2,brown and white dog jumps over a purple and white hurdle in a field .
2,dog runs through an obstacle course .
2,and white dog jumps over purple and white bar .
8,group of people gathered around a mural in an urban area
5,group of people painting the side of a building in an array of colors .
0,mural is being painted on a wall .
0,people work on a brightly-colored street mural .
1,people painting a colorful mural on a wall
4,bearded man and a bald man carrying prizes at a carnival .
4,man holding plastic toys looks away while a man wearing a white hat smiles at the camera .
0,bearded men at a fair .
4,men one with a beard at a carnival .
8,men standing in front of an amusement park ride
2,black and brown dog is jumping on blocks of concrete in the water .
2,black dog carefully crosses over some water .
5,dog looking at his reflection in the water .
2,dog near a dock looks into murky water
2,black dog jumps on a cinderblock .
4,fat woman wearing a blue tank top and a backpack , eating a chili cheese dog
8,obese woman holding a chili dog in her right hand .
2,woman holding a giant hot dog covered with mustard .
9,woman in a blue shirt with a backpack eating a hot dog .
4,woman in a blue tank top eats a chili cheese hot dog .
8,dirt biker in red speeds on clay road while being videotaped by a man in black .
4,man wearing a red uniform rides his bicycle up a rocky hill
5,off road biker is photographed as he performs another stunt in the dirt .
1,person riding on a dirt bike while someone takes a picture .
8,guy in red on a dirt bike is getting photographed .
8,man dressed in green snowboarding on a bench .
8,person in a green and white jacket and green pants is practicing on his snowboard .
5,person in green pants on a snowboard above the snow covered ground .
8,snowboarder in green is balancing on a wodden bench .
8,in green pants is standing on a snowboard .
0,blonde boy is holding a blue umbrella .
0,little boy smiles as he holds a blue umbrella above him .
0,wet boy stands under an umbrella .
3,kid is under the blue umbrella .
5,little boy in the blue t-shirt is smiling under the blue umbrella even though it is not raining .
0,females are standing next to each other and appear to be unexcited .
0,girls are standing by a wooden wall looking off to their left .
8,women with black hair stand in front of plywood .
0,young women are leaning up against a wooden wall .
6,young women , one with folded arms , look off screen .
1,girl is sitting on a rock next to a waterfall .
3,onlooker sits on the shore of a pool overlooked by massive waterfalls .
1,person sits on a rock at the edge of a large waterfall .
1,person sitting on a rock by a fall .
1,woman is sitting on a rock next to a large waterfall .
3,family sitting on rocks posing for the camera .
5,couple have children sitting in their laps on the rocky hillside .
0,four people sit on a pile of rocks .
0,adults and two children pose on a pile of rocks .
0,adults and two children sitting on rocks for a picture
3,large white bird goes across the water
3,white bird is flying off the water surface .
5,white bird preparing to catch something in the water
5,large white bird 's reflection shows in the water .
0,bird walking across wet sand .
8,african american women are dressed in bright orange and brown dresses and head scarves .
8,African women in traditional orange costume are gathered in front of a yellow curtain .
8,women are dressed in African clothes , and two of them are putting on make-up .
3,women wearing traditional apparel make the final touches on their clothing .
0,are putting their robes and headdresses on .
0,group of mountain bikers race each other down a dirt hill .
0,group of people do tricks on motorbikes .
0,bikers riding off a jump .
0,motorcycle racers are on a dirt track .
0,motorcycles are racing on a dirt track .
4,man is wading in a river and casting out a rope .
8,man standing in a lake fishing .
0,man wearing a red jacket and knee high boots is fly fishing .
8,young man in little shorts fishes in a stream .
4,is a man fly fishing in a river with trees behind him .
0,child swings high at a park .
1,young child swinging on a swing at a playground
0,children swinging on swings
0,kids are swinging on a playground .
3,young children ride on the swings at a playground .
3,rugby players on the ground with two standing behind them .
3,of two soccer teams struggle on the field to get the ball .
3,players on the ground fighting for the ball .
5,rugby players in red are wrestling the player in yellow to the ground .
5,members of the red team are in the grass with a member of the yellow team .
7,girl with a black dress and big white bow stands with her back to the camera .
0,people gather outside .
0,stand outside watching something .
5,with costumes are gathered in a wooded area looking the same direction .
7,back of a woman in costume ; little girl looks at her
9,brown and white dog is playing with a toy in a field of green grass and clover .
9,brown and white dog retrieving a white plushie toy in a field of clover .
4,distorted photo of a playing dog in a flower field
8,dog in grass carrying a toy in its mouth .
2,little brown dog is running through a clover field with a white object in its mouth .
